strId              count           possiblyCount
48288            3            672783            
3380            40            672784            
87516            3            672784            
52052            38            672784            
47997            1            39232            
35360            143            672784            
48516            25            39233            
46308            2            672783            
6240            22            39233            
106028            4            672784            
47805            13            672783            
56316            2            39233            
132652            6            39233            
53664            36            39233            
48789            2            39232            
56628            306            672784            
15            2180            39234            
53976            10            39233            
10400            1            39233            
48267            6            672783            
19084            38            39233            
115336            1            672784            
55380            3            39233            
87360            4            39233            
8            342            39234            
48204            32            672784            
130416            2609            672784            
130000            1879            672784            
50648            83            672784            
48205            32            672783            
64740            23            39233            
46140            28            672783            
90740            3            672784            
48153            7            672783            
9048            497            672784            
46188            393            672783            
52728            50            672784            
59072            35            672784            
85072            190            672784            
31512            20            672784            
128128            17            672784            
76752            31            672784            
51264            1            39232            
29900            1            672784            
34424            4229            672784            
43056            39            672784            
46228            14            672784            
77428            47            672784            
67236            2            672784            
35308            139            39233            
50804            1            672784            
728            1715            672784            
46390            1            39232            
101816            2            672784            
49340            152            672783            
624            2742            672784            
78572            10            39233            
39520            18            39233            
46748            133            672784            
1092            86            672784            
130884            2770            672784            
82316            196            672784            
32552            6            672784            
13000            99            672784            
27560            24            39233            
78156            55            672784            
15756            57            672784            
48517            27            672783            
11804            3            39233            
2808            24            672784            
55328            510            672784            
14352            8            39233            
49498            24            39232            
9308            4            672784            
81952            3            672784            
41444            470            672784            
21060            1            672784            
48480            332            672783            
87152            515            672784            
50388            2            39233            
42172            1621            672784            
52884            3            39233            
84708            11            672784            
4316            15            39233            
53144            324            672784            
1248            56            672784            
70564            1            672784            
54236            19            39233            
127348            15            672784            
48276            115            672783            
22048            440            672784            
27508            5            39233            
46601            9            672783            
13            27261            672785            
84812            65            39233            
2652            2            39233            
13572            48            39233            
67652            3            672784            
48741            7            672783            
28964            9            672784            
31460            120            39233            
14404            9            672784            
49497            21            672783            
42120            6            39233            
130156            114            39233            
26312            3            39233            
48649            48            672783            
2912            9            672784            
38480            3            39233            
22100            22            672784            
30212            52            39233            
11076            1            39233            
131040            2415            672784            
58032            3            672784            
27248            30            672784            
36868            44            39233            
36816            33            672784            
6292            126            39233            
13676            25            39233            
15548            35            39233            
43368            3795            672784            
133276            1            39233            
47684            29            39233            
75556            83            672784            
47803            2            39232            
22516            8            672784            
53716            63            39233            
49452            115            39233            
27508            417            672784            
50490            4            39232            
8268            357            672784            
61256            2            672784            
127264            1            39232            
11700            1026            672784            
48260            1            39232            
48274            3            672783            
49400            82            672784            
124644            13            39233            
32500            11            39233            
19864            30            672784            
14040            202            39233            
75660            1            672784            
18616            857            672784            
46333            1            39232            
29640            5            672784            
15            35097            672785            
5564            175            672784            
1040            173            39233            
46446            22            672783            
37960            5336            672784            
61152            12            672784            
48381            114            672783            
38480            23            672784            
44044            2            672784            
53248            29            39233            
51370            12            672783            
48373            46            672783            
128076            5            672784            
13676            596            672784            
38272            6            672784            
48276            3            39232            
14040            4291            672784            
53456            803            672784            
46201            3            39232            
94744            1            672784            
46078            1            672783            
76648            478            672784            
75192            4            39233            
46600            10            672783            
47791            26            672783            
88296            1            672784            
12116            420            672784            
50748            14            672783            
84656            10            672784            
39728            2123            672784            
46295            8            672783            
45916            4379            672784            
8892            43            39233            
112060            1            672784            
19656            121            672784            
39            17            672785            
49296            90            39233            
48363            56            672783            
48063            1            39232            
127253            2            39232            
48548            2            672783            
38532            2            39233            
47957            2            672783            
46805            8            39232            
54236            228            672784            
25220            20            39233            
48571            24            39232            
87464            5401            672784            
114868            3            672784            
3172            17            39233            
80132            5            672784            
60840            20            672784            
45188            78            672784            
40092            61            39233            
40820            4278            672784            
5564            13            39233            
46809            19            672783            
40040            2843            672784            
23608            3            39233            
11024            8            672784            
7592            4            39233            
40352            134            39233            
54444            123            672784            
47960            2            672783            
30108            1100            672784            
12            19315            672785            
59436            77            672784            
59332            24            672784            
66820            48            39233            
49244            254            672784            
85644            18            39233            
32084            2            39233            
520            3            39233            
5980            597            672784            
82472            20            39233            
13780            104            672784            
58396            620            672784            
8            5456            672785            
38688            32            39233            
48474            6            672783            
46290            12            672783            
48584            5            39232            
42640            9            672784            
1404            151            672784            
47526            13            39232            
53196            534            672784            
60736            326            672784            
37648            4202            672784            
48428            22            39232            
29952            42            39233            
14924            218            672784            
48828            20            39233            
46454            1            672783            
1092            24            39233            
50744            6            39232            
48516            451            672784            
43420            2            672784            
131924            6            672784            
6500            1            39233            
572            16            39233            
4212            1            39233            
13104            8            672784            
31512            3            39233            
46088            1            672783            
52104            313            672784            
27352            8            672784            
884            30            39233            
48776            6683            672784            
50484            1            39232            
116428            10            672784            
130416            149            39233            
24648            2036            672784            
78624            2            39233            
156            2190            672784            
48443            1            672783            
6292            1903            672784            
51844            25            672784            
28808            22            39233            
65988            3            672784            
74412            38            39233            
66456            10            672784            
127036            3            672784            
52988            2050            672784            
780            115            39233            
48281            1            672783            
37336            106            672784            
85020            19            39233            
8580            3            39233            
46280            1            39233            
57200            12            672784            
131612            38            672784            
116688            2579            672784            
47999            3            672783            
56524            10            39233            
48418            22            39232            
85800            25            672784            
67028            13            672784            
14612            460            672784            
33384            127            39233            
53768            47            39233            
35204            1            39233            
104156            2            672784            
40976            346            672784            
64168            58            39233            
24180            1495            672784            
48052            161            672783            
49448            1            672783            
133900            3            672784            
50648            4            39233            
47902            161            672783            
46191            16            672783            
51422            1            672783            
46617            1            672783            
55744            114            672784            
48576            6            672783            
39572            2            672784            
48370            533            672783            
34268            61            672784            
128804            2            672784            
63960            1886            672784            
24076            304            672784            
46124            409            672784            
46184            132            672783            
58656            25            672784            
51265            3            39232            
46600            1            39232            
47892            47            39233            
26            5087            672785            
15860            623            39233            
27196            144            672784            
82836            3            672784            
77012            2            39233            
86112            21            672784            
29796            1            39233            
14560            46            39233            
66924            262            672784            
37908            82            39233            
70512            12            672784            
2392            64            39233            
49450            2            39232            
3952            16            672784            
46810            2            672783            
54756            4            39233            
46803            10            672783            
46603            5            39232            
61308            22            39233            
20124            22            672784            
13364            669            672784            
30            10491            672785            
92352            12            672784            
24908            140            39233            
54652            14            672784            
46618            13            672783            
6136            208            39233            
48256            1055            672784            
988            2387            672784            
131404            1            672784            
19292            1            39233            
48162            5            672783            
48264            1            39232            
12116            17            39233            
29692            1601            672784            
84656            1            39233            
51168            560            672784            
4368            297            672784            
67080            211            672784            
11284            391            672784            
64584            2            39233            
49341            17            672783            
23972            310            672784            
38792            5            39233            
74568            19            39233            
48788            2            39232            
130988            4317            672784            
80236            4            39233            
74464            71            672784            
35204            10            672784            
40092            1345            672784            
48493            12            39232            
4056            104            672784            
48701            1            672783            
82316            7            39233            
94640            2            672784            
53456            59            39233            
676            5671            672784            
1196            47            39233            
62088            312            672784            
48081            13            672783            
61308            688            672784            
29120            3578            672784            
82940            16            672784            
67340            102            672784            
38532            92            672784            
49340            7            39232            
34320            18            672784            
8892            864            672784            
33332            777            672784            
48271            28            672783            
46209            3            672783            
127244            702            672784            
6708            4            672784            
2392            1744            672784            
85748            10            672784            
65000            45            672784            
21476            425            672784            
65208            8            39233            
127267            1            39232            
37388            718            672784            
48412            128            39233            
20956            28            672784            
116532            2            39233            
33124            2            39233            
73320            6            39233            
31564            301            672784            
46676            18            672783            
53716            953            672784            
74724            30            672784            
24            2179            672785            
45989            6            672783            
46594            1            672783            
6552            9            672784            
119288            44            39233            
92300            2            672784            
92768            1            672784            
832            1            39233            
25584            33            39233            
5772            327            672784            
83200            3            39233            
40248            46            39233            
12324            16            39233            
50954            14            39232            
50486            2            39232            
66248            46            672784            
6032            90            672784            
47372            8            39233            
124592            290            672784            
4264            1            672784            
3692            5            672784            
67132            210            672784            
76700            6            672784            
48630            55            672783            
46611            17            672783            
21632            110            672784            
48289            52            672783            
47422            5            39232            
131300            23            39233            
49346            1356            672783            
50488            1            39232            
66924            21            39233            
30004            353            39233            
50953            3            672783            
48413            199            672783            
48464            623            672784            
114296            4            672784            
46664            10            672783            
35880            1            672784            
84604            425            672784            
130468            6822            672784            
82836            1            39233            
46145            33            672783            
121992            6            672784            
6396            22            39233            
32240            212            672784            
47850            12            672783            
14560            571            672784            
40716            179            39233            
47913            2            672783            
49088            1            39233            
47869            1            672783            
83512            4            39233            
48264            2            672783            
3900            4            672784            
1300            468            672784            
92040            3            672784            
90376            2            672784            
85852            16            39233            
107848            4            672784            
48820            4            39232            
52780            544            672784            
130104            640            39233            
130884            166            39233            
6188            196            672784            
41028            4            39233            
7696            398            672784            
46185            2            39232            
24596            102            39233            
127300            1            39232            
27300            35            39233            
46196            13            672783            
87152            12            39233            
41496            23            39233            
75140            1            39233            
60944            84            39233            
83200            93            672784            
51948            233            39233            
30004            5256            672784            
132132            5            672784            
48361            90            39232            
103636            3            672784            
85176            61            672784            
47790            15            672783            
46182            3            672783            
85904            898            672784            
13468            2138            672784            
114816            3            672784            
51369            2            672783            
48059            19            39232            
84968            21            672784            
1144            11            39233            
68692            10            672784            
129792            7            672784            
24544            3136            672784            
27872            52            672784            
48649            1            39232            
49346            55            39232            
35464            7            39233            
5356            233            39233            
77168            22            672784            
56368            59            672784            
40924            298            672784            
48572            26            672783            
77116            26            672784            
48641            118            672783            
4004            3            672784            
127301            1            39232            
48821            1            39232            
208            14            39233            
85644            385            672784            
85072            3            39233            
39832            5            672784            
29432            12            672784            
52780            50            39233            
40508            205            39233            
86112            1            39233            
61828            6            39233            
53300            71            39233            
48568            110            39233            
47856            3            672783            
46139            2            672783            
46806            13            672783            
77220            589            672784            
77532            49            39233            
43212            4            39233            
11440            2238            672784            
133224            22            39233            
12            1275            39234            
29016            53            672784            
40768            253            39233            
48737            8            672783            
128388            5            672784            
47736            1            39233            
135200            3313            672784            
48464            48            39233            
35568            102            39233            
27456            36            672784            
46020            32            672784            
40404            1069            672784            
34528            1761            672784            
46676            1            39232            
38168            381            672784            
119964            1            672784            
46199            4            39232            
2            523            39234            
74984            929            672784            
80496            29            672784            
46184            4            39232            
25            7340            672785            
131144            71            39233            
43264            5451            672784            
24024            1659            672784            
41392            3            39233            
51012            221            672784            
83252            17            39233            
48826            3            39232            
48493            9            672783            
40924            2            39233            
13208            25            39233            
75504            1            672784            
66352            876            672784            
46450            1            672783            
92820            2            672784            
134316            4            39233            
40768            4152            672784            
124644            66            672784            
6552            2            39233            
50747            4            672783            
46436            149            672784            
49343            1            39232            
46437            39            672783            
75192            222            672784            
21736            3            39233            
46773            5            672783            
50440            193            39233            
49398            1            672783            
35984            47            39233            
33540            1097            672784            
13520            82            39233            
55640            2569            672784            
48378            6            39232            
131196            190            672784            
38844            56            39233            
50440            3438            672784            
46384            1            39233            
10764            40            39233            
56836            3            672784            
129896            288            672784            
46498            36            672783            
46656            7            672783            
26156            564            672784            
11804            33            672784            
55640            213            39233            
48774            1            39232            
35516            4            39233            
11544            23            39233            
50423            1            39232            
68900            5            39233            
68900            55            672784            
83148            17            39233            
59280            47            672784            
24700            6            39233            
11232            132            672784            
8736            183            672784            
131040            140            39233            
47962            1            672783            
46609            1            672783            
46180            15            39232            
46397            2            672783            
19            28102            672785            
48786            39            39232            
46188            27            39232            
51368            5            672783            
50487            1            672783            
47803            55            672783            
48067            39            672783            
25116            13            39233            
11440            128            39233            
48820            10            672783            
37544            1            39233            
48584            42            672783            
37752            17            39233            
46281            7            672783            
31876            4105            672784            
92092            2            672784            
37            16            672785            
48688            4            672783            
50485            8            672783            
46457            2            672783            
59072            2            39233            
64272            143            672784            
74932            83            39233            
21372            34            39233            
46650            2            39232            
76544            10            39233            
46592            914            672784            
19240            1            672784            
56524            37            672784            
11752            8            672784            
18616            50            39233            
48580            93            672783            
48537            37            672783            
80808            1            672784            
129636            3            672784            
69888            1            672784            
24284            7            39233            
66456            2            39233            
74204            1            672784            
3            24794            672785            
46336            17            672783            
40300            35            39233            
22308            23            39233            
19604            1            39233            
46644            512            672784            
48262            7            672783            
63284            16            672784            
15600            95            672784            
13780            5            39233            
41132            825            672784            
1040            2989            672784            
130780            490            39233            
48360            139            39233            
25220            227            672784            
26780            7            39233            
95680            2            672784            
24440            907            672784            
33332            20            39233            
24544            168            39233            
50590            5            672783            
28            283            672785            
56212            5            39233            
4940            4            672784            
13312            2            39233            
48549            2            39232            
47853            2            672783            
54444            8            39233            
46658            3            672783            
46026            12            672783            
18668            32            672784            
728            136            39233            
127265            1            39232            
50750            41            39232            
53820            10            39233            
46394            7            672783            
130052            246            39233            
78624            244            672784            
53352            94            672784            
63596            13            39233            
116688            125            39233            
46615            57            672783            
26468            481            39233            
36920            3            39233            
48636            38            39232            
49294            28            672783            
8996            2            672784            
5824            114            39233            
46072            17            39233            
50748            3            39232            
2704            62            39233            
44928            1            672784            
30524            4            672784            
114660            1            672784            
69264            56            39233            
75608            20            39233            
8008            646            672784            
48441            8            39232            
51896            25            39233            
68588            2            672784            
91988            3            672784            
32500            75            672784            
46436            7            39233            
48279            1            39232            
131092            496            672784            
46145            3            39232            
8632            59            39233            
46804            3            672783            
128336            12            672784            
7020            6            39233            
34424            279            39233            
3276            158            672784            
6812            1698            672784            
45552            21            672784            
33228            1            672784            
24024            80            39233            
119340            140            672784            
88244            1            672784            
48545            67            672783            
51270            3051            672783            
78052            4            672784            
8684            7            672784            
132756            29            39233            
48574            32            672783            
46072            151            672784            
23608            41            672784            
85280            5            39233            
51688            8            39233            
26364            6            39233            
46800            36            39233            
14196            205            39233            
53248            786            672784            
50594            8            672783            
132236            346            672784            
49294            2            39232            
50076            4            672784            
22724            11            39233            
50645            3            672783            
71552            5            672784            
2444            1            39233            
22568            4            39233            
74880            116            672784            
29484            302            672784            
26156            35            39233            
130260            166            39233            
14456            661            672784            
21320            1            39233            
54028            889            672784            
3            1414            39234            
2340            7            39233            
29            555            39234            
51376            517            672784            
35984            397            672784            
131196            8            39233            
48873            1            672783            
39988            153            39233            
48158            2            672783            
60996            1            672784            
48593            21            672783            
48581            235            672783            
4108            45            672784            
84604            22            39233            
3744            735            672784            
27248            1            39233            
78260            26            39233            
10504            73            672784            
51372            2            672783            
7644            9            672784            
47372            97            672784            
46605            8            39232            
14508            173            672784            
58500            5            39233            
43524            22            39233            
62504            75            672784            
54288            1            672784            
84500            198            672784            
46208            5            39232            
48826            54            672783            
18876            2373            672784            
134212            7            39233            
130936            698            39233            
20            2096            39234            
47580            3            39233            
46760            1            39232            
32240            16            39233            
208            609            672784            
53144            42            39233            
30160            45            672784            
48259            3            39232            
44148            5            39233            
13468            126            39233            
21268            3474            672784            
10556            412            672784            
29224            4807            672784            
60788            6            672784            
48269            25            39232            
51            171            39234            
75452            546            672784            
13728            31            39233            
14092            7            39233            
8944            24            672784            
37284            6            672784            
80548            45            672784            
79404            66            672784            
2600            418            39233            
6916            1            672784            
13884            68            39233            
114140            1            672784            
1612            1            672784            
5928            2            39233            
55484            29            672784            
114972            2            672784            
42952            478            672784            
104            28            39233            
13520            1544            672784            
128960            8            672784            
87308            2            39233            
10764            586            672784            
39520            479            672784            
130988            281            39233            
13416            844            672784            
6864            104            672784            
87724            3            672784            
988            127            39233            
49088            32            672784            
14456            18            39233            
18824            24            39233            
11960            66            672784            
46332            1            39233            
15600            6            39233            
21892            113            672784            
86268            4            39233            
48626            31            39232            
127256            7            39232            
47793            65            672783            
34216            506            672784            
48075            3            672783            
24180            62            39233            
4            493            39234            
85020            169            672784            
58396            12            39233            
10            1843            39234            
5            840            39234            
49497            2            39232            
25064            1070            672784            
46125            57            672783            
46390            20            672783            
32            3494            672785            
133120            6            39233            
51530            231            672783            
23920            45            672784            
75036            5            39233            
127608            5            672784            
46612            52            672783            
53508            550            672784            
14404            5            39233            
60944            1480            672784            
48485            18            672783            
127262            1            39232            
48736            2            39232            
38116            255            672784            
44148            227            672784            
5512            14            672784            
51272            4            39233            
46136            8            672783            
48587            115            672783            
46615            3            39232            
130676            178            39233            
10296            6            672784            
32448            501            672784            
47424            6            672784            
25            500            39234            
48422            40            39232            
46606            6            39232            
50952            52            672783            
22152            93            672784            
85540            22            39233            
83564            46            672784            
60840            1            39233            
26468            9237            672784            
48060            1            39232            
56420            3            672784            
24700            173            672784            
21840            104            672784            
24908            2109            672784            
8788            5736            672784            
51266            286            672783            
46833            24            672783            
24336            1055            672784            
39416            227            672784            
48620            110            39233            
