strId              count           possiblyCount
    242720         4   2442020
    110324       373    114501
    130440       377   2442020
    400024        66    114501
        23      3315    114502
    133336       103   2442017
    156720        55   2442020
     60664        13   2442020
    146770        10    114501
    136475         3    114500
    116724       145    114501
    175420        11    114501
    172050         2    114501
     27610       466   2442020
    131300         1    114501
    317460         2   2442020
     27204         1    114501
    132014        71   2442017
    112174         7   2442020
    324210         3   2442020
      1650      3265   2442020
    136762       206   2442017
    376240       327    114501
    144024      1144    114501
    340604         1   2442020
    263440        15   2442020
        35     23757   2442021
    125410        10   2442020
    227100        12    114501
     32640      1265   2442020
    143070       124   2442017
    151244       536   2442020
    135340        33   2442020
    257634         1   2442020
     57570        26    114501
     76204       215    114501
    135465        27   2442017
     76524       322   2442020
    260004        31   2442020
      4700       166   2442020
     26514         6    114501
    100630         1   2442020
      5454        14   2442020
    111420       414    114501
     77044         5   2442020
    133253        20   2442017
     27610        25    114501
    103254         1    114501
     55720        25   2442020
    133336         3    114500
    143570        12    114501
    132244         1   2442017
    110070        13   2442020
     57420        70    114501
    370417         3    114500
    135465         1    114500
    156634         5   2442020
    133252         1    114500
        57        43    114502
    136114         2    114501
    132330        25   2442017
    132164         1    114500
    135664        16    114500
    117650         6    114501
     46140        15   2442020
     36444      2471   2442020
    370074         1    114501
    135662       507   2442017
     77534        14    114501
    145034         1   2442020
      2254      1155   2442020
    137266         1    114500
    104670      1315   2442020
    140530         3    114500
    132224         1    114501
     63140         5    114501
    127260        10   2442020
     20350         1   2442020
    156464        61    114501
    136204         1   2442017
    142464       113   2442017
    251000        67   2442020
     76440       137   2442020
    246674        23    114501
     53360        10   2442020
     61524         1   2442020
    133350         3   2442017
    143412       160   2442017
    204424       316   2442020
    235330       173    114501
    405074         2    114501
    230174       110   2442020
    227570      1204   2442020
    103744      3277   2442020
    223274        22    114501
    135704         3    114500
    124720         1    114501
    110324      6457   2442020
      6464         6    114501
     51510       134   2442020
    401120       115    114501
    136776       403   2442017
    151564         3   2442020
     26174      2030   2442020
    101320      1016   2442020
    144024     20442   2442020
    402450        11   2442020
    166414         7   2442020
     12204       215   2442020
    240360        24   2442020
    136521         2    114500
    140134        13    114501
    344324         1   2442020
     12204        17    114501
    222434       335   2442020
        62    315551   2442021
     52754      1710   2442020
     12440         6   2442020
    113524         2   2442020
    163770        20   2442020
    116470      1060   2442020
    135575        11   2442017
     61120      1351   2442020
    137530         4    114501
    161344        40   2442020
    135703         3    114500
    403460         1    114501
    132505         3   2442017
    136672       372   2442017
     36530         1    114501
    137352        23   2442017
     72720         4    114501
    140211         1   2442017
     31224         2   2442020
        60        62    114502
    100224      1360   2442020
    131364       224   2442020
     35200       354   2442020
    135710         2   2442017
    122764      1344   2442020
    121030       613   2442020
    370453         1    114500
    176260       206    114501
     60344       651   2442020
     60750       105    114501
    161344         1    114501
    131044       277    114501
     15000        24    114501
    400430        57   2442020
    275730         2   2442020
    221660         2    114501
    132631         5   2442017
     45534         7   2442020
     71454        25    114501
    133343        20   2442017
    132057        24   2442017
    136454       354   2442017
     65244       332   2442020
    111100     12645   2442020
    376154      6311   2442020
    116554       762   2442020
        56      1616    114502
    311720        16   2442020
    161664         1    114501
    140277        14   2442017
    136616         5    114500
    117244        13    114501
     70764         2   2442020
    115054         2    114501
    136712        26   2442017
    135270         3   2442017
    136673       460   2442017
    404640         1    114501
    137142        25   2442017
    135264        17   2442017
    350450         1   2442020
     17020        16    114501
    113354       122    114501
    257314         2   2442020
    137132         5    114500
    120104        73   2442020
    370420         1    114500
    136214        11   2442017
    234640         5   2442020
    143334       225    114501
    133335        33   2442017
    125240         1   2442020
     64150         2   2442020
    120170       101    114501
    132565         3   2442017
    136372       136   2442017
    161430         1   2442020
    154360        46   2442020
    130120       460    114501
     17170        20   2442020
    137144        16   2442017
    131771         1   2442017
     75600         1    114501
    133072       121   2442017
    135660      3261   2442020
     20434      1005   2442020
    135614         2   2442017
     54220        12   2442020
    300610         2   2442020
    134564        15    114501
    111570       214   2442020
    226070      3711   2442020
    135272        42    114500
    140050         1    114501
    137140       355   2442017
    170520        20   2442020
    116640      4365   2442020
    132157         1    114500
    133115         1   2442017
    151010      1165   2442020
    155304         3    114501
    147544        14   2442020
    265544         1   2442020
     17510        17    114501
    161514         2   2442020
    232770        33   2442020
        32       413    114502
    107634       570   2442020
    136200        64    114501
    135660       264    114501
     72144         6   2442020
    222350        40    114501
    137136        54   2442017
     63310        33   2442020
    104520         1    114501
     56004         1   2442020
    402364      1336   2442020
     34510        45    114501
     27270         1    114501
    140220      4075   2442020
    136370        31    114500
      4360        30    114501
    136434      2677   2442020
     51660       424   2442020
    137350        13   2442017
      6634        77    114501
    207540       636   2442020
     36614         7    114501
    135711         1   2442017
       150       651   2442020
        41     30265   2442021
    135340         3    114501
    120340         5    114501
    135707         3    114500
    137041        17    114500
    133335         1    114500
     14714        23   2442020
    226324       103   2442020
      5624       100    114501
    150150         4    114501
    370414        47    114501
    256710        11   2442020
    135574       303   2442020
    221424        63   2442020
    142240      4032   2442020
      1500         4   2442020
    136755         2    114500
    247044      1061   2442020
    132172         4    114500
    142470        10   2442017
    227100       123   2442020
    135702        11    114500
    203500        17    114501
     53040        13    114501
        36      1042    114502
    136612       116   2442017
    136675        13   2442017
    135574        14    114501
    350770      1156   2442020
    376240     10450   2442020
    327644        14   2442020
        62     14170    114502
    145354      6071   2442020
      6550         5    114501
    143076       710   2442017
    101150      4236   2442020
     61120        64    114501
        43         1    114502
    340520         2   2442020
    132172        35   2442017
    203010        15    114501
    370156         1    114500
    122210       145   2442020
    207540        23    114501
        26      2266   2442021
    203160        43   2442020
    152170        25    114501
    110474     14617   2442020
    140210         7   2442017
    135300        31   2442017
    135271        67   2442017
    252244         3    114501
    377420      1053    114501
    133360         5   2442017
    137270         1   2442017
    120170      1513   2442020
    136212        31   2442017
     52264         5    114501
    136706         2    114500
    232620       126   2442020
     36530        41   2442020
    403714         1    114501
    245750         2    114501
     32000         6   2442020
     64320        10   2442020
     52350       310   2442020
    226474         2    114501
    136205        12    114500
    136216        20   2442017
    175654       445   2442020
    405160         4    114501
    203074         7    114501
    136624       257   2442017
     10100       232    114501
    102564        34   2442020
    131300        47   2442020
    136776        27    114500
    167170       551   2442020
       404      2513   2442020
    221340         4    114501
    203330         1   2442020
    170350         3   2442020
    137127         1   2442017
    230110      1060   2442020
    115054        14   2442020
    116150       242    114501
     36700         2   2442020
    111740         2   2442020
    143570       255   2442020
    140452        53   2442017
    403140         1    114501
    200770        51   2442020
    277430         1   2442020
    221170       476   2442020
    146704        25    114501
    135424      2106   2442020
    154210      1702   2442020
    246674        14   2442020
       724      4771   2442020
    132171        45   2442017
    116000     12011   2442020
     65330         3    114501
    352470         1   2442020
     73070      1714   2442020
     44524        17   2442020
    136435         4    114500
    137265         2   2442017
    233224       367    114501
    246760        60   2442020
    135676       244   2442017
     24324         5   2442020
    163450      2636   2442020
        20      7344    114502
    370415         1    114500
    135272       525   2442017
    137530        15   2442020
    140532       435   2442017
     14714         1    114501
    151414        51    114501
      1010       115   2442020
     25740         6    114501
    201054         1   2442020
    120254        50    114501
    252414        22   2442020
    132062       112   2442017
    135665         7    114500
     71134         1   2442020
    226644         7    114501
    363260        26    114501
    137614        10    114501
      6550       240   2442020
    325624         1   2442020
    136446       171   2442017
    133252        13   2442017
     24474        16    114501
     10100      4345   2442020
    112430        14    114501
    132630        51   2442020
    130524      7330   2442020
    136713        13    114500
    131214       242   2442020
     53444       245   2442020
    404470         7    114501
    162760         3    114501
    202640       444   2442020
    105764         4   2442020
    203414         3    114501
    401270        60   2442020
     33244      4525   2442020
     33734       277    114501
    133076        24   2442017
     73070       111    114501
    110154         1    114501
    132004       104   2442017
    132163       274   2442017
    141720         7    114501
    152660        62    114501
     46310        10    114501
        13       522    114502
    135711         1    114500
    232534        30    114501
     31310         7    114501
    406424         1    114501
    137125         7   2442017
    377334     16770   2442020
    134734        13   2442020
    104264       103    114501
     25570       114    114501
    242060        64   2442020
    101234         1   2442020
    144174       160    114501
    250054         3    114501
    225550        43    114501
     13534        26    114501
     66254        43   2442020
    226070       214    114501
    157730         1   2442020
    324614         1   2442020
    142472       344   2442017
     57100      2113   2442020
     33500      1131   2442020
    223530       513   2442020
     54624        15    114501
     13704        56    114501
    331344         6   2442020
    143072       376   2442017
    133256         1   2442017
     33010       143    114501
    136641         2    114500
    132055         1    114500
    144430       113    114501
    174154       114   2442020
    401034         1    114501
    140533         1    114500
    251064         2    114501
    136605         3    114500
    133245         2   2442017
     71220       153   2442020
    112514      3231   2442020
    120744         5    114501
    377570     23176   2442020
    143414         1    114500
    133006         3    114500
      5540         1    114501
    151160        10   2442020
    132161        20   2442017
    227504       331   2442020
     45044        10   2442020
    143416       730   2442017
    135315        13   2442017
    247130        17    114501
    135516         2   2442017
    223444        13    114501
    166330       234   2442020
    250310         2   2442020
      2510        50    114501
    144260        53    114501
     51254         5    114501
    106304        17   2442020
    356124      1616    114501
    201140         3   2442020
    117160     10270   2442020
     35200         4    114501
    373210         2   2442020
    133330        27   2442017
    120340       117   2442020
    135432       241   2442017
    125644       175   2442020
     26514       252   2442020
       234       145    114501
    234724        36   2442020
    177270       174   2442020
    136540        27    114500
    132151        11   2442017
        61       637   2442021
    142474        22   2442020
    143071        34   2442017
    133234         5    114501
    336650         1    114501
     33564     10352   2442020
    133013       326   2442017
     54540       110   2442020
    144102        24    114500
     56560         1    114501
     70360        40    114501
    142466       213   2442017
     11664        11   2442020
    405010        11    114501
         6      5062    114502
     26174        77    114501
    133150         2   2442020
    151650         4   2442020
    136526       347   2442017
    123370      3021   2442020
    135444      1344   2442017
    104754      4304   2442020
    403374        10    114501
    135425         6   2442017
    111250        21   2442020
    264044         3   2442020
    402130         4   2442020
    133017        11   2442017
        41      1103    114502
    243070        45   2442020
    245110        11   2442020
    133015        71   2442017
        55        74    114502
    117330      1275   2442020
    136353         1    114500
        25     36123   2442021
    352064         3   2442020
    221510      1073   2442020
    122274       207    114501
    132414        35   2442017
    135444        41    114500
    175504        27   2442020
    140050        10   2442020
    122124        35    114501
    111014         1    114501
    351460         1   2442020
     15000      1433   2442020
     77620       337    114501
    162204       122   2442020
      5774         3   2442020
     73240         2   2442020
    402534       115   2442020
    132145        11    114500
    133337        20   2442017
    266320         2   2442020
    252500        57   2442020
    136030        16   2442020
    131620        34   2442020
    135674        32   2442017
      4360      1520   2442020
    132461        23   2442017
     64234       163   2442020
    136672        32    114500
    176750        11    114501
    135713         1    114500
    404724        10    114501
    131704         1    114501
      1074       747   2442020
     66170        27   2442020
    351054        20    114501
       640      1373   2442020
    241774         4    114501
    175250      1352   2442020
    271200         3   2442020
     77130      7720   2442020
    132406         2   2442017
    261420         1   2442020
     52030       205   2442020
        22     57741   2442021
     52670        10    114501
    162440         2    114501
    166500        36    114501
    136205       201   2442017
    132421         1   2442017
    336500         4   2442020
    136472        23   2442017
    136670      3037   2442020
    131705        13   2442017
     76034       232    114501
    135707       215   2442017
    370426         2    114500
    150404        11    114501
    401674         7   2442020
     61674       271   2442020
    264364         5   2442020
     61760      1756   2442020
    133003       133   2442017
    370416         1    114500
    376644       556    114501
    151500      1620   2442020
     61034      1614   2442020
    251000         5    114501
    132232         3   2442017
    170114         2    114501
    202064       140    114501
        33       136    114502
    170604       407   2442020
    147140         3    114501
    170114       217   2442020
    150064      2311   2442020
    221660        23   2442020
     60600         2   2442020
     70444         2    114501
    175740        74   2442020
    227334      1273   2442020
    227504         2    114501
    174324       104    114501
     26430      2425   2442020
    122360        42   2442020
    223040        46    114501
    115714       210    114501
    136624        11    114500
    136203       131   2442017
    400750      3051   2442020
    375060        22   2442020
    227164         1    114501
     33160       301    114501
    132200       100   2442017
     15150        12   2442020
    147374       244    114501
     51424       352    114501
    136774       573   2442017
     26110        70   2442020
     52030        14    114501
    132161         1    114500
    132142        35    114500
    132112        26   2442017
    137356        37   2442017
    100224       101    114501
    375230        26   2442020
    137444       165   2442020
     45704        26   2442020
    117010       312    114501
    134477         3    114500
     63224      2665   2442020
     32064        42    114501
    135352         3    114500
    136707       113   2442017
    135720        12   2442017
    370521         1    114500
    137202         1   2442017
     14054        21    114501
    217064       155   2442020
    163214        10    114501
       470        54    114501
     20670      2015   2442020
    227654        34   2442020
    140533         5   2442017
    400344      1166   2442020
     75600         3   2442020
    115714      3636   2442020
     67030         1   2442020
     14310       200   2442020
    132062         1    114500
    250310         2    114501
    132244         1    114500
    222114      1674   2442020
     25100         6   2442020
    140536       113    114500
     73324         7   2442020
    206614        14    114501
       404        63    114501
     72230        23    114501
    370514         1    114500
    136766         7    114500
    105530         1   2442020
    241370        21   2442020
    144750       147   2442020
     26600       272   2442020
    151500       113    114501
    177354         1   2442020
     60110       204    114501
    370500        12    114501
      7070        54   2442020
    241050       335   2442020
    136474         5   2442017
     31140        53   2442020
    174324      2514   2442020
    167424        21   2442020
    154700         4    114501
     35114         6    114501
    136442       567   2442017
     13704      1535   2442020
    173720         1    114501
        50        11   2442021
    131534       352    114501
     13450       120   2442020
    245024        10    114501
     32404      1634   2442020
      2510      1157   2442020
    133351        30   2442017
    136365        11    114500
    171124         2   2442020
    100544       206   2442020
     24644       241    114501
    132374        75   2442020
    132054        21    114501
    135104       714   2442020
    106540       424   2442020
    135276       162   2442017
    241710        31   2442020
    223040       525   2442020
     33074      1167   2442020
    223124         3   2442020
    100140         3    114501
     71220        14    114501
    370517         2    114500
     25164        15   2442020
    303064         3   2442020
    136351      2564   2442017
    136674         3    114500
    405414         3    114501
    202064      2550   2442020
    144101        61   2442017
    135577         1    114500
    136754      2063   2442020
    272274         5   2442020
    402770       617   2442020
    202404      2312   2442020
    144514        11   2442020
    117074      6023   2442020
    140276        26    114500
     15234       173    114501
    132156        23   2442017
     33500        32    114501
    403310         3    114501
    136362         7    114500
     71774       107    114501
     54624       506   2442020
    304074         1   2442020
    111654         2   2442020
    230514         2    114501
    133016       107   2442017
    246760         7    114501
    376730         2   2442020
    144016         1   2442017
     63140        60   2442020
     63224       113    114501
    135704        12   2442017
    144344       104   2442020
    337510         1   2442020
    404320         4    114501
    135302         2   2442017
    245514      2717   2442020
    343314        23    114501
    133320      1244   2442020
    233714         1   2442020
    133325       220   2442017
    210144        22   2442020
    135721         2    114500
    135671         2   2442017
    340350         2   2442020
      2170       505   2442020
        25      1716    114502
    136703         1    114500
     12760      5163   2442020
    132002         6   2442017
    234554        64   2442020
    376730         2    114501
    136461        31    114500
    112514       151    114501
    117010     10327   2442020
    136730        17   2442017
    145270      1733   2442020
    370437        15    114500
    135676        22    114500
     45214      1275   2442020
    174004         6   2442020
    130270       244   2442020
      5624      2360   2442020
     16650       273   2442020
     52520        11    114501
    136616        47   2442017
    142644         6   2442020
    247364         4    114501
    135663         1    114500
     50734         2    114501
    142070         6   2442020
     12120         1   2442020
        52        24   2442021
    250224       114   2442020
    136771         3    114500
    401610         2   2442020
    370503         2    114500
    137213        53    114500
    137360        13   2442020
    135303         5   2442017
      4764         1   2442020
    402620       520   2442020
        54     15720   2442021
     34254        12    114501
    163534         1   2442020
    133024        10    114500
     26024        24    114501
    227570        40    114501
    146704       312   2442020
    235564         3   2442020
    351140         1   2442020
     76610       136    114501
    136701         2    114500
     10334         4   2442020
    144512        12    114500
    404554        14    114501
        60      1566   2442021
     24004         3    114501
    232704      2261   2442020
    136471       320   2442017
    350620         3   2442020
    163450       151    114501
     54370      1270   2442020
    140534        12   2442017
    136714         1    114500
    136561         1    114500
    136445         1   2442017
    135432        14    114500
    171040         1   2442020
    104434         4    114501
        20    167456   2442021
    375720       105    114501
    105124        33   2442020
      3264      3361   2442020
     61674         5    114501
    222604       117   2442020
    164630         2   2442020
    131044      6374   2442020
     60600         1    114501
    104670       134    114501
      1160       300    114501
    135270         1    114500
    132460        63   2442020
     77534       240   2442020
    164054        12    114501
     13770     10566   2442020
    132225         2   2442017
        21     33016   2442021
     45620        57    114501
    133174         1   2442017
     34020        52   2442020
       470      1042   2442020
     44674       235    114501
     26664        57    114501
    232620         6    114501
    400110      1321   2442020
    135662        32    114500
    133331         1    114500
      2424        33    114501
    122360         4    114501
      4614        50   2442020
    233310         1    114501
    110004      1524   2442020
    176260      4206   2442020
    100054      1536   2442020
     27674         1   2442020
    377100      3217   2442020
    137124        32    114501
     47404        15   2442020
     53210        14    114501
    136227        12   2442017
    133006       204   2442017
    125070         1   2442020
     21124       426    114501
    400664         1   2442020
    136722         2    114500
    157240         2    114501
    132076        14   2442017
        56     37424   2442021
    113610       140   2442020
    217150        37   2442020
    143250         4   2442020
     76270        17   2442020
    152104        42    114501
    367724        75   2442020
    173634       114   2442020
     70274         5    114501
    132011        16   2442017
    133353         1   2442017
    131723         1   2442017
    210634         5    114501
    144344         5    114501
    130440        15    114501
    155304       130   2442020
     60430       102    114501
    166330        10    114501
     52264        62   2442020
    116064      5626   2442020
        16     37060   2442021
    100140        33   2442020
     20030      1051   2442020
    112024      3445   2442020
    230664       403   2442020
     14374       774   2442020
     77300        14    114501
       724       271    114501
      5220      1334   2442020
    147140        22   2442020
     52754        62    114501
     26600        21    114501
      5050     17072   2442020
    133337         2    114500
    136717         2   2442017
    135510         7   2442020
     24004        44   2442020
    222114        50    114501
     57654       102    114501
    152660      1176   2442020
        34        11    114502
    144664         1    114501
    140536      2427   2442017
    135262         6   2442017
    151330       554   2442020
    124400       575    114501
     33244       252    114501
    142560       102    114501
    124314        41   2442020
    135675       242   2442017
     63374        56   2442020
    256774         1   2442020
    131364         4    114501
    137614       314   2442020
    140275         1    114500
    133125       103   2442017
    144174      3403   2442020
        55      1446   2442021
    102500       277   2442020
    173634         3    114501
    123370       121    114501
     45620      1217   2442020
    124144        24    114501
     12760       302    114501
    222030        10   2442020
    111100       677    114501
    136526         6    114500
     52434         1   2442020
    142560      2504   2442020
    246204       707   2442020
     74164        12   2442020
    252330        66    114501
     70274        24   2442020
     15404         1    114501
     24154         2    114501
     51660        34    114501
     24154       117   2442020
    136714        52   2442017
     31630      1043   2442020
    104200         2   2442020
     54370         2    114501
    133030         1   2442017
      7410         1    114501
    136350      5645   2442020
     76610      4441   2442020
    404064         1    114501
    137046        67   2442017
    231354       343   2442020
     65074        20    114501
    246524        10    114501
     25420         2    114501
     33734      4345   2442020
    100310         5   2442020
    135663        14   2442017
    240764         1   2442020
    147714        25    114501
         4     25640   2442021
    142240       166    114501
    370734         1   2442020
     72230       344   2442020
    405010         1   2442020
    133334         4   2442017
      1414      6311   2442020
    247770         1   2442020
    143504        44    114501
     13214        25    114501
    176344       556   2442020
     52670       244   2442020
     10420        20    114501
    143654        36   2442020
    133066        10   2442017
      4444       147   2442020
    230174         1    114501
      3200        36    114501
    116404       143    114501
    242060         1    114501
    136755        72   2442017
    226410         5   2442020
    137124       735   2442020
    135602       265   2442017
    131743         1   2442017
        12    105715   2442021
    117414      7554   2442020
     27120        10    114501
      1650       131    114501
    136706       144   2442017
    106540        22    114501
    370501         1    114500
    225464        30   2442020
    246440       506   2442020
    135204         1    114500
    105614         1    114501
        24     73575   2442021
    242464       415   2442020
    110154        23   2442020
    230600        33   2442020
     45364        66   2442020
    102500        16    114501
    132560         2   2442017
    131620         3    114501
    161174        11   2442020
    371510         3   2442020
    370010         1   2442020
     56410      1220   2442020
    370500       167   2442020
    122614     25134   2442020
        46         6   2442021
     26344        75   2442020
    136356        17   2442017
    112260        31   2442020
    135314         3   2442017
    144664       114   2442020
    107634        22    114501
     65010         4    114501
    132335        27   2442017
    103574        47   2442020
     53274       136   2442020
    132066       137   2442017
    136370      1257   2442017
    143416        50    114500
    342134         2   2442020
    143071         4    114500
     57014        12    114501
         6    122750   2442021
    132261         1   2442017
    356124     37374   2442020
    143413         2   2442017
    370520         1    114500
    110474       611    114501
    221170        11    114501
    151244        22    114501
    101320        40    114501
    135677        57   2442017
     60260        11    114501
    232770         1    114501
        13     14072   2442021
     12524        16   2442020
    207220      1364   2442020
     17340      6333   2442020
     54304       524   2442020
     54050        10   2442020
    143410         4    114500
    130524       304    114501
    252244        60   2442020
    127750        10   2442020
    123710        23    114501
    152744        53   2442020
    103660         1   2442020
     22050        16   2442020
    135346         7   2442017
    132145       211   2442017
    137132        20   2442017
    214354         3    114501
    224304         1    114501
      5304        20   2442020
    131214         3    114501
    233054         5    114501
        54       670    114502
    333450         1   2442020
     66254        20    114501
    232534       771   2442020
    136232         2   2442017
    122124      1113   2442020
        11      1021    114502
    132155         1   2442017
    155774         7   2442020
    373764         2   2442020
    246270         4    114501
    252650       417    114501
    112110       643    114501
    401120      1755   2442020
    136220         3    114500
    141550       120   2442020
        63      6366   2442021
    130674        11    114501
    130354         1    114501
    137444         7    114501
     61270       103   2442020
    134650         1   2442020
    122444         7    114501
    137001         5    114500
    137266        37   2442017
    137015         1   2442017
    136215      1026   2442017
    137040       246   2442020
    252330      2045   2442020
    132141         1   2442017
     14544        31   2442020
    240210         4   2442020
    122444       174   2442020
    112750       553   2442020
    131712         1    114500
    135602        12    114500
    136561        11   2442017
    136115         2    114500
     33160      7332   2442020
    136475         7   2442017
    144600         1    114501
        21      1523    114502
    175654        61    114501
    163364         2    114501
    136771        27   2442017
    101404       107    114501
     75344       132   2442020
    167170        22    114501
    222754       757   2442020
    141720       254   2442020
     47234         1    114501
    155624       623   2442020
    170264       156   2442020
    133347         2    114500
    105274        44   2442020
    104264      4233   2442020
     13620         7    114501
    143740        70    114501
    116404      1772   2442020
     60430      3367   2442020
     50564         4   2442020
      7004      1377   2442020
    401760         7   2442020
     70360      1520   2442020
    243004        35   2442020
    400260       317    114501
    151074       302   2442020
    250374       135   2442020
    140370         6    114501
     27760        11   2442020
    135673       105   2442017
    135016         3    114500
     51744        26    114501
    163214        47   2442020
    401440        15   2442020
    143414        10   2442017
    111334        13   2442020
     30044       347   2442020
        37      3134   2442021
     46630         3    114501
    124464        63   2442020
     63714         1   2442020
     71050       404    114501
     26344         5    114501
    154360         3    114501
    133322         6   2442017
    135665        67   2442017
     51254       132   2442020
     10014         4    114501
    154210        57    114501
        42       106   2442021
    117160       450    114501
    200620        10   2442020
    137142        11    114500
      4700         7    114501
    400600         1   2442020
    343464         1   2442020
     45364         5    114501
    273454        10   2442020
    137216        34    114500
      7004        32    114501
    135436         1    114500
    105210       124   2442020
     71624         7   2442020
    113354      3630   2442020
    133266         4   2442017
    134564       356   2442020
    136704        11    114500
    143014      5540   2442020
    132431         1   2442017
    117330        64    114501
     27204        16   2442020
    271434         3   2442020
     25250       213    114501
     25250      5261   2442020
     33650       220    114501
    376474        63    114501
    353074         2   2442020
    310220         1   2442020
    136612         3    114500
        44        32   2442021
    234470        41   2442020
    234234         1   2442020
    243240       424   2442020
     77704       102   2442020
    163364       137   2442020
    171124         1    114501
    152170       743   2442020
    125004       664   2442020
       640       102    114501
    256304        23   2442020
     77620      7635   2442020
    161664       107   2442020
    144104         3    114500
    124060         2    114501
    264130         1   2442020
    222264      2564   2442020
     10164        36   2442020
    112344        43    114501
    133032         6    114500
     57504       617   2442020
    137040        21    114501
     20434        17    114501
        11     22570   2442021
    241304         4   2442020
    246524      1722   2442020
      1244       431    114501
     15554       120   2442020
    266554         1   2442020
    243644         2    114501
    132173         1   2442017
    130674       352   2442020
    137206         4   2442017
         5     37774   2442021
    124144       707   2442020
     21530        20    114501
    242314        52   2442020
     14310        27    114501
    144110        47   2442020
     73410         2   2442020
    376004     11130   2442020
    377420     23040   2442020
        26       115    114502
        64        12   2442020
    133344        10    114500
        43        65   2442021
     14140       455   2442020
    235330      2550   2442020
    247130       320   2442020
    105614        26   2442020
    353010         3   2442020
     27440         4    114501
        33      2747   2442021
     64000        11   2442020
    135702       317   2442017
    351544         1   2442020
     36274      1101   2442020
     17104         7   2442020
    135254      1602   2442020
    243644        27   2442020
    222200         2    114501
    133360         1    114500
    114770        16    114501
    105700        21   2442020
    254754        10   2442020
     56644        14    114501
    163620         5    114501
        30       114    114502
    233630         5   2442020
     36444       124    114501
    132167         5   2442017
    105444         1   2442020
    135362         2   2442017
     64724         1   2442020
    130120     12320   2442020
    106454        47   2442020
    136221         1    114500
    132115         3   2442017
     36764     17372   2442020
